product_name,brand,product_url,product_type,ingredients,price,ingredients_list,nb_ingredients,volume,volume_unit
Filorga Scrub and Mask 55ml,Filorga,https://www.lookfantastic.com/filorga-scrub-and-mask-55ml/11395483.html,Exfoliator,"Aqua (Water), Perfluorohexane, Propanediol, Protease, Perlite, Sodium Poylacrylate, Polysorbate 20, Perfluorodecalin, Polyacrylate-13, Butylene Glycol, Decyl Glucoside, Benzyl Alcohol, Pentafluoropropane, Polyisobutene, Parfum (Fragrance), Polyacrylate Crosspolymer-6, Chlorphenesin, Sucrose Palmitate, Citric Acid, CI77891 (Titanium Dioxide), Disodium Edta, Sorbitan Isostearate, Glyceryl Linoleate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Sodium Chloride, 1,2-Hexanediol, Caprylyl Glycol, T-Butyl Alcohol, Glucose, Phenoxyethanol, Sodium Hyaluronate, Potassium Chloride, Potassium Sorbate, Calcium Chloride, Magnesium Sulfate, Glutamine, Sodium Phosphate, Ascorbic Acid, Sodium Acetate, Tocopherol, Lysine Hcl, Arginine, Alanine, Histidine, Valine, Leucine, Threonine, Isoleucine, Tryptophan, Phenylalanine, Tyrosine, Glycine, Polysorbate 80, Serine, Deoxyadenosine, Cystine, Asparagine, Aspartic Acid, Glutathione, Cyanocobalamin, Deoxycytidine, Deoxyguanosine, Deoxythymidine, Ornithine, Glutamic Acid, Nicotinamide Adenine Dinucleotide, Proline, Aminobutyric Acid, Methionine, Taurine, Hydroxyproline, Glucosamine, Coenzyme A, Glucuronolactone, Sodium Glucuronate, Sodium Uridine Triphosphate, Thiamine Diphosphate, Inositol, Methyl Deoxycytidine, Retinyl Acetate, Disodium Flavine Adenine Dinucleotide, Niacin, Niacinamide, Pyridoxal 5-Phosphate, Pyridoxine Hcl, Biotin, Calcium Pantothenate, Folic Acid, Riboflavin, Tocopheryl Phosphate.",44.0,"['aqua (water)', 'perfluorohexane', 'propanediol', 'protease', 'perlite', 'sodium poylacrylate', 'polysorbate 20', 'perfluorodecalin', 'polyacrylate-13', 'butylene glycol', 'decyl glucoside', 'benzyl alcohol', 'pentafluoropropane', 'polyisobutene', 'parfum (fragrance)', 'polyacrylate crosspolymer-6', 'chlorphenesin', 'sucrose palmitate', 'citric acid', 'ci77891 (titanium dioxide)', 'disodium edta', 'sorbitan isostearate', 'glyceryl linoleate', 'prunus amygdalus dulcis (sweet almond) oil', 'sodium chloride', '1,2-hexanediol', 'caprylyl glycol', 't-butyl alcohol', 'glucose', 'phenoxyethanol', 'sodium hyaluronate', 'potassium chloride', 'potassium sorbate', 'calcium chloride', 'magnesium sulfate', 'glutamine', 'sodium phosphate', 'ascorbic acid', 'sodium acetate', 'tocopherol', 'lysine hcl', 'arginine', 'alanine', 'histidine', 'valine', 'leucine', 'threonine', 'isoleucine', 'tryptophan', 'phenylalanine', 'tyrosine', 'glycine', 'polysorbate 80', 'serine', 'deoxyadenosine', 'cystine', 'asparagine', 'aspartic acid', 'glutathione', 'cyanocobalamin', 'deoxycytidine', 'deoxyguanosine', 'deoxythymidine', 'ornithine', 'glutamic acid', 'nicotinamide adenine dinucleotide', 'proline', 'aminobutyric acid', 'methionine', 'taurine', 'hydroxyproline', 'glucosamine', 'coenzyme a', 'glucuronolactone', 'sodium glucuronate', 'sodium uridine triphosphate', 'thiamine diphosphate', 'inositol', 'methyl deoxycytidine', 'retinyl acetate', 'disodium flavine adenine dinucleotide', 'niacin', 'niacinamide', 'pyridoxal 5-phosphate', 'pyridoxine hcl', 'biotin', 'calcium pantothenate', 'folic acid', 'riboflavin', 'tocopheryl phosphate']",90,55.0,ml
First Aid Beauty 5-in-1 Eye Cream (14.1ml),First Aid Beauty,https://www.lookfantastic.com/first-aid-beauty-5-in-1-eye-cream-14.1ml/11054495.html,Eye Care,"Water (Aqua), Glycerin, Dimethicone, C12-15 Alkyl Benzoate, Sodium Polyacrylate, Ethylhexyl Palmitate, Silica, Hydrogenated Lecithin, Caprylyl Methicone, Sodium PCA, Phenoxyethanol, Phenyl Methicone, Enteromorpha Compressa Extract, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Retinyl Palmitate, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Chrysanthemum Parthenium (Feverfew) Extract, Polysilicone-11, Alpha-Arbutin, Sodium Hydroxide, Xanthan Gum, Caesalpinia Spinosa Gum, Sodium Benzoate, Potassium Sorbate, Glyceryl Polyacrylate, Bisabolol, Niacinamide, Tocopherol.",26.0,"['water (aqua)', 'glycerin', 'dimethicone', 'c12-15 alkyl benzoate', 'sodium polyacrylate', 'ethylhexyl palmitate', 'silica', 'hydrogenated lecithin', 'caprylyl methicone', 'sodium pca', 'phenoxyethanol', 'phenyl methicone', 'enteromorpha compressa extract', 'hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer', 'retinyl palmitate', 'camellia sinensis leaf extract', 'glycyrrhiza glabra (licorice) root extract', 'chrysanthemum parthenium (feverfew) extract', 'polysilicone-11', 'alpha-arbutin', 'sodium hydroxide', 'xanthan gum', 'caesalpinia spinosa gum', 'sodium benzoate', 'potassium sorbate', 'glyceryl polyacrylate', 'bisabolol', 'niacinamide', 'tocopherol']",29,1.0,ml
First Aid Beauty Eye Duty Triple Remedy Overnight Balm (15ml),First Aid Beauty,https://www.lookfantastic.com/first-aid-beauty-eye-duty-triple-remedy-overnight-balm-15ml/11145379.html,Eye Care,"Aqua/Water/Eau, Glycerin, Butyrospermum Parkii (Shea) Butter, Caprylic/Capric Triglyceride, Dimethicone, C10-18 Triglycerides, Ethylhexyl Palmitate, Cetyl Alcohol, Aluminum Starch Octenylsuccinate, Glyceryl Stearate, Niacinamide, Chrysanthemum Parthenium (Feverfew) Extract, Spilanthes Acmella Flower Extract, Acacia Decurrens Flower Wax, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Jojoba Esters, Palmitoyl Hexapeptide-12, Palmitoyl Tetrapeptide-7, Algae Extract, Carbomer, Hyaluronic Acid, Helianthus Annuus (Sunflower) Seed Wax, PEG-75 Stearate, Caprylyl Glycol, Ceteth-20, Steareth-20, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Xanthan Gum, Butylene Glycol, Leuconostoc/Radish Root Ferment Filtrate, Polyglycerin-3, Sodium Lactate, Polysorbate 20, Palmitic Acid, Sodium Hydroxide, Tetrasodium EDTA, EDTA, Citric Acid, Phenoxyethanol.",28.0,"['aqua/water/eau', 'glycerin', 'butyrospermum parkii (shea) butter', 'caprylic/capric triglyceride', 'dimethicone', 'c10-18 triglycerides', 'ethylhexyl palmitate', 'cetyl alcohol', 'aluminum starch octenylsuccinate', 'glyceryl stearate', 'niacinamide', 'chrysanthemum parthenium (feverfew) extract', 'spilanthes acmella flower extract', 'acacia decurrens flower wax', 'camellia sinensis leaf extract', 'glycyrrhiza glabra (licorice) root extract', 'jojoba esters', 'palmitoyl hexapeptide-12', 'palmitoyl tetrapeptide-7', 'algae extract', 'carbomer', 'hyaluronic acid', 'helianthus annuus (sunflower) seed wax', 'peg-75 stearate', 'caprylyl glycol', 'ceteth-20', 'steareth-20', 'acrylates/c10-30 alkyl acrylate crosspolymer', 'xanthan gum', 'butylene glycol', 'leuconostoc/radish root ferment filtrate', 'polyglycerin-3', 'sodium lactate', 'polysorbate 20', 'palmitic acid', 'sodium hydroxide', 'tetrasodium edta', 'edta', 'citric acid', 'phenoxyethanol']",40,15.0,ml
First Aid Beauty Face Cleanser (142g),First Aid Beauty,https://www.lookfantastic.com/first-aid-beauty-face-cleanser-142g/11054487.html,Cleanser,"Water (Aqua), Sodium Cocoyl Isethionate, Glycerin, Stearic Acid, Aloe Barbadensis Leaf Juice, Stearyl Alcohol, Sodium PCA, Camellia Sinensis Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Allantoin, Hydroxypropyl Methylcellulose, Disodium Cocoamphodiacetate, Coco Glucoside, Glyceryl Stearate, Disodium EDTA, Caprylyl Glycol, Phenoxyethanol.",16.0,"['water (aqua)', 'sodium cocoyl isethionate', 'glycerin', 'stearic acid', 'aloe barbadensis leaf juice', 'stearyl alcohol', 'sodium pca', 'camellia sinensis leaf extract', 'chrysanthemum parthenium (feverfew) extract', 'glycyrrhiza glabra (licorice) root extract', 'allantoin', 'hydroxypropyl methylcellulose', 'disodium cocoamphodiacetate', 'coco glucoside', 'glyceryl stearate', 'disodium edta', 'caprylyl glycol', 'phenoxyethanol']",18,142.0,g
First Aid Beauty KP Bump Eraser Body Scrub with 10% AHA 226ml,First Aid Beauty,https://www.lookfantastic.com/first-aid-beauty-kp-bump-eraser-body-scrub-with-10-aha-226ml/12208246.html,Exfoliator,"Pumice, Water/Aqua/Eau, Glycolic Acid, Sodium Cocoyl Isethionate, Lactic Acid, Dimethicone, Stearic Acid, Cetearyl Alcohol, Sodium Hydroxide, Palmitic Acid, Glycerin, C12-15 Alkyl Benzoate, Sorbitol, Colloidal Oatmeal, Tocopherol, Chrysanthemum Parthenium (Feverfew) Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Salix Nigra (Willow) Bark Extract, Bisabolol, Hydrogenated Coconut Acid, Xanthan Gum, Steareth-20, Steareth-21, Myristic Acid, Sodium Isethionate, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Leuconostoc/Radish Root Ferment Filtrate, EDTA.",22.0,"['pumice', 'water/aqua/eau', 'glycolic acid', 'sodium cocoyl isethionate', 'lactic acid', 'dimethicone', 'stearic acid', 'cetearyl alcohol', 'sodium hydroxide', 'palmitic acid', 'glycerin', 'c12-15 alkyl benzoate', 'sorbitol', 'colloidal oatmeal', 'tocopherol', 'chrysanthemum parthenium (feverfew) extract', 'camellia sinensis leaf extract', 'glycyrrhiza glabra (licorice) root extract', 'salix nigra (willow) bark extract', 'bisabolol', 'hydrogenated coconut acid', 'xanthan gum', 'steareth-20', 'steareth-21', 'myristic acid', 'sodium isethionate', 'phenoxyethanol', 'potassium sorbate', 'sodium benzoate', 'leuconostoc/radish root ferment filtrate', 'edta']",31,226.0,ml
First Aid Beauty Skin Lab Retinol Eye Cream with Triple Hyaluronic Acid 15ml,First Aid Beauty,https://www.lookfantastic.com/first-aid-beauty-skin-lab-retinol-eye-cream-with-triple-hyaluronic-acid-15ml/12021142.html,Eye Care,"Aqua (Water), Caprylic/Capric Triglyceride, Polymethyl Methacrylate, Glycerin, Squalane, Glyceryl Stearate, Butylene Glycol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Polysorbate 20, Glyceryl Stearate Citrate, Butyrospermum Parkii (Shea) Butter, Magnesium Ascorbyl Phosphate, Retinol, Caffeine, Ceramide NG, Palmitoyl Tripeptide-1, Tocopherol, Allantoin, Sodium Hyaluronate, Atelocollagen, Avena Sativa (Oat) Kernel Extract, Sodium Chondroitin Sulfate, Hydroxypropyl Cyclodextrin, Aloe Barbadensis Leaf Juice Powder, Linoleic Acid, Phytosteryl Canola Glycerides, Palmitic Acid, Oleic Acid, Stearic Acid, Triolein, Cholesterol, Sodium Acrylates Copolymer, Hydrogenated Lecithin, Lecithin, Sodium Polyacrylate, Polysilicone-11, Xanthan Gum, Caprylyl Glycol, Mica, Ethylhexylglycerin, Polyglyceryl-3 Stearate, Hydrogenated Poly(C6-12 Olefin), Stearyl Alcohol, Cetyl Alcohol, Polyethylene, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Steareth-30, Dipropylene Glycol, Phenoxyethanol, Chlorphenesin, Tin Oxide, Citric Acid, CI 77891 (Titanium Dioxide).",34.0,"['aqua (water)', 'caprylic/capric triglyceride', 'polymethyl methacrylate', 'glycerin', 'squalane', 'glyceryl stearate', 'butylene glycol', 'vinyl dimethicone/methicone silsesquioxane crosspolymer', 'polysorbate 20', 'glyceryl stearate citrate', 'butyrospermum parkii (shea) butter', 'magnesium ascorbyl phosphate', 'retinol', 'caffeine', 'ceramide ng', 'palmitoyl tripeptide-1', 'tocopherol', 'allantoin', 'sodium hyaluronate', 'atelocollagen', 'avena sativa (oat) kernel extract', 'sodium chondroitin sulfate', 'hydroxypropyl cyclodextrin', 'aloe barbadensis leaf juice powder', 'linoleic acid', 'phytosteryl canola glycerides', 'palmitic acid', 'oleic acid', 'stearic acid', 'triolein', 'cholesterol', 'sodium acrylates copolymer', 'hydrogenated lecithin', 'lecithin', 'sodium polyacrylate', 'polysilicone-11', 'xanthan gum', 'caprylyl glycol', 'mica', 'ethylhexylglycerin', 'polyglyceryl-3 stearate', 'hydrogenated poly(c6-12 olefin)', 'stearyl alcohol', 'cetyl alcohol', 'polyethylene', 'ethylene/propylene/styrene copolymer', 'butylene/ethylene/styrene copolymer', 'pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate', 'steareth-30', 'dipropylene glycol', 'phenoxyethanol', 'chlorphenesin', 'tin oxide', 'citric acid', 'ci 77891 (titanium dioxide)']",55,15.0,ml
First Aid Beauty Ultra Repair Cream (170g),First Aid Beauty,https://www.lookfantastic.com/first-aid-beauty-ultra-repair-cream-170g/11054488.html,Moisturiser,"Colloidal Oatmeal, Water, Stearic Acid, Glycerin, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Glyceryl Stearate, Glyceryl Stearate SE, Cetearyl Alcohol, Caprylyl Glycol, Phenoxyethanol, Butyrospermum Parkii (Shea Butter), Squalane, Allantoin, Sodium Hydroxide, Dimethicone, Xanthan Gum, Disodium EDTA, Chrysanthemum Parthenium (Feverfew) Extract, Camellia Sinensis Leaf Extract, Butylene Glycol, Glycyrrhiza Glabra (Licorice) Root Extract, Eucalyptus Globulus Leaf Extract, Ceramide 3.",25.0,"['colloidal oatmeal', 'water', 'stearic acid', 'glycerin', 'c12-15 alkyl benzoate', 'caprylic/capric triglyceride', 'glyceryl stearate', 'glyceryl stearate se', 'cetearyl alcohol', 'caprylyl glycol', 'phenoxyethanol', 'butyrospermum parkii (shea butter)', 'squalane', 'allantoin', 'sodium hydroxide', 'dimethicone', 'xanthan gum', 'disodium edta', 'chrysanthemum parthenium (feverfew) extract', 'camellia sinensis leaf extract', 'butylene glycol', 'glycyrrhiza glabra (licorice) root extract', 'eucalyptus globulus leaf extract', 'ceramide 3']",24,170.0,g
First Aid Beauty Ultra Repair Cream (56.7g),First Aid Beauty,https://www.lookfantastic.com/first-aid-beauty-ultra-repair-cream-56.7g/11054496.html,Moisturiser,"Colloidal Oatmeal, Water, Stearic Acid, Glycerin, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Glyceryl Stearate, Glyceryl Stearate SE, Cetearyl Alcohol, Caprylyl Glycol, Phenoxyethanol, Butyrospermum Parkii (Shea Butter), Squalane, Allantoin, Sodium Hydroxide, Dimethicone, Xanthan Gum, Disodium EDTA, Chrysanthemum Parthenium (Feverfew) Extract, Camellia Sinensis Leaf Extract, Butylene Glycol, Glycyrrhiza Glabra (Licorice) Root Extract, Eucalyptus Globulus Leaf Extract, Ceramide 3.",12.0,"['colloidal oatmeal', 'water', 'stearic acid', 'glycerin', 'c12-15 alkyl benzoate', 'caprylic/capric triglyceride', 'glyceryl stearate', 'glyceryl stearate se', 'cetearyl alcohol', 'caprylyl glycol', 'phenoxyethanol', 'butyrospermum parkii (shea butter)', 'squalane', 'allantoin', 'sodium hydroxide', 'dimethicone', 'xanthan gum', 'disodium edta', 'chrysanthemum parthenium (feverfew) extract', 'camellia sinensis leaf extract', 'butylene glycol', 'glycyrrhiza glabra (licorice) root extract', 'eucalyptus globulus leaf extract', 'ceramide 3']",24,7.0,g
First Aid Beauty Ultra Repair Face Moisturiser (50ml),First Aid Beauty,https://www.lookfantastic.com/first-aid-beauty-ultra-repair-face-moisturizer-50ml/11054500.html,Moisturiser,"Water, Glyceryl Stearate SE, Glycerin, Caprylic/Capric Triglyceride, Colloidal Oatmeal, Urea, Squalane, Dimethicone, Cetyl Alcohol, Cetearyl Alcohol, Caprylyl Glycol, Phenoxyethanol, Allantoin, Butyrospermum Parkii (Shea) Butter, Limnanthes Alba (Meadowfoam) Seed Oil, Persea Gratissima (Avocado) Oil, Carbomer, Sodium Hydroxide, Camellia Sinensis (White Tea) Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Ceramide 3.",20.0,"['water', 'glyceryl stearate se', 'glycerin', 'caprylic/capric triglyceride', 'colloidal oatmeal', 'urea', 'squalane', 'dimethicone', 'cetyl alcohol', 'cetearyl alcohol', 'caprylyl glycol', 'phenoxyethanol', 'allantoin', 'butyrospermum parkii (shea) butter', 'limnanthes alba (meadowfoam) seed oil', 'persea gratissima (avocado) oil', 'carbomer', 'sodium hydroxide', 'camellia sinensis (white tea) leaf extract', 'chrysanthemum parthenium (feverfew) extract', 'glycyrrhiza glabra (licorice) root extract', 'ceramide 3']",22,50.0,ml
First Aid Beauty Ultra Repair Instant Oatmeal Mask (56.7g),First Aid Beauty,https://www.lookfantastic.com/first-aid-beauty-ultra-repair-instant-oatmeal-mask-56.7g/11054499.html,Mask,"Water/Aqua/Eau, Glyceryl Stearate Citrate, Cetyl Alcohol, Glyceryl Stearate, Caprylic/Capric/Succinic Triglyceride, Caprylic/Capric/Myristic/Stearic Triglyceride, Avena Sativa (Oat) Bran, Colloidal Oatmeal, Butylene Glycol Dicaprylate/Dicaprate, Butyrospermum Parkii (Shea) Butter, Octyldodecanol, Glycerin, Polysorbate 20, Cetearyl Alcohol, Decyl Glucoside, Theobroma Cacao (Cocoa) Seed Butter, Polysorbate 60, Prunus Armeniaca (Apricot) Kernel Oil, Vanillin, Vanilla Planifolia Fruit Extract, Xanthan Gum, Dimethicone, Avena Sativa (Oat) Kernel Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Camellia Sinensis Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Hippophae Rhamnoides Fruit Extract, Zingiber Officinale (Ginger) Root Extract, Butylene Glycol, Bisabolol, Hydroxyphenyl Propamidobenzoic Acid, Caprylyl Glycol, Pentylene Glycol, 1,2-Hexanediol, Tetrasodium EDTA.",20.0,"['water/aqua/eau', 'glyceryl stearate citrate', 'cetyl alcohol', 'glyceryl stearate', 'caprylic/capric/succinic triglyceride', 'caprylic/capric/myristic/stearic triglyceride', 'avena sativa (oat) bran', 'colloidal oatmeal', 'butylene glycol dicaprylate/dicaprate', 'butyrospermum parkii (shea) butter', 'octyldodecanol', 'glycerin', 'polysorbate 20', 'cetearyl alcohol', 'decyl glucoside', 'theobroma cacao (cocoa) seed butter', 'polysorbate 60', 'prunus armeniaca (apricot) kernel oil', 'vanillin', 'vanilla planifolia fruit extract', 'xanthan gum', 'dimethicone', 'avena sativa (oat) kernel extract', 'glycyrrhiza glabra (licorice) root extract', 'camellia sinensis leaf extract', 'chrysanthemum parthenium (feverfew) extract', 'hippophae rhamnoides fruit extract', 'zingiber officinale (ginger) root extract', 'butylene glycol', 'bisabolol', 'hydroxyphenyl propamidobenzoic acid', 'caprylyl glycol', 'pentylene glycol', '1,2-hexanediol', 'tetrasodium edta']",35,7.0,g
First Aid Beauty Ultra Repair Intensive Lip Balm (10g),First Aid Beauty,https://www.lookfantastic.com/first-aid-beauty-ultra-repair-intensive-lip-balm-10g/11244945.html,Balm,"Cera Alba (Beeswax, Cire d'abeille), Carthamus Tinctorius (Safflower) Seed Oil, Aqua (Water), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Butyrospermum Parkii (Shea) Butter, Lecithin, Theobroma Cacao (Cocoa) Seed Butter, Caprylic/Capric Triglyceride, Glycerin, Flavor (Aroma), Triticum Vulgare (Wheat) Germ Oil, Colloidal Oatmeal, Urea, Honey (Mel, Miel), Chrysanthemum Parthenium (Feverfew) Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Propolis Extract, Allantoin, Vanilla Planifolia Fruit Extract, Butylene Glycol, Caprylyl Glycol, Phenoxyethanol, Leuconostoc/Radish Root Ferment Filtrate, Sodium Hydroxide, EDTA, Eugenol.",16.0,"['cera alba (beeswax', ""cire d'abeille)"", 'carthamus tinctorius (safflower) seed oil', 'aqua (water)', 'prunus amygdalus dulcis (sweet almond) oil', 'butyrospermum parkii (shea) butter', 'lecithin', 'theobroma cacao (cocoa) seed butter', 'caprylic/capric triglyceride', 'glycerin', 'flavor (aroma)', 'triticum vulgare (wheat) germ oil', 'colloidal oatmeal', 'urea', 'honey (mel', 'miel)', 'chrysanthemum parthenium (feverfew) extract', 'camellia sinensis leaf extract', 'glycyrrhiza glabra (licorice) root extract', 'propolis extract', 'allantoin', 'vanilla planifolia fruit extract', 'butylene glycol', 'caprylyl glycol', 'phenoxyethanol', 'leuconostoc/radish root ferment filtrate', 'sodium hydroxide', 'edta', 'eugenol']",29,10.0,g
First Aid Beauty Ultra Repair Oat & Cannabis Sativa Seed Oil 30ml,First Aid Beauty,https://www.lookfantastic.com/first-aid-beauty-ultra-repair-oat-cannabis-sativa-seed-oil-30ml/12190345.html,Oil,"Simmondsia Chinensis (Jojoba) Seed Oil, Isodecyl Neopentanoate, Colloidal Oatmeal, Cannabis Sativa Seed Oil, Borago Officinalis Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Persea Gratissima (Avocado) Oil, Butyrospermum Parkii (Shea) Oil, Oryza Sativa (Rice) Bran Extract, Camellia Sinensis Leaf Extract, Ribes Nigrum (Black Currant) Seed Extract, Chlorella Vulgaris Extract, Panax Ginseng Root Extract, Chrysanthemum Parthenium (Feverfew) Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Arnica Montana Flower Extract, Glycerin, Vitis Vinifera (Grape) Seed Oil, Tocopheryl Acetate, Ricinoleth-40, Butylene Glycol, Aqua (Water), Leuconostoc/Radish Root Ferment Filtrate, Phenoxyethanol, EDTA, Citric Acid, Limonene, Linalool.",30.0,"['simmondsia chinensis (jojoba) seed oil', 'isodecyl neopentanoate', 'colloidal oatmeal', 'cannabis sativa seed oil', 'borago officinalis seed oil', 'rosmarinus officinalis (rosemary) leaf oil', 'persea gratissima (avocado) oil', 'butyrospermum parkii (shea) oil', 'oryza sativa (rice) bran extract', 'camellia sinensis leaf extract', 'ribes nigrum (black currant) seed extract', 'chlorella vulgaris extract', 'panax ginseng root extract', 'chrysanthemum parthenium (feverfew) extract', 'glycyrrhiza glabra (licorice) root extract', 'arnica montana flower extract', 'glycerin', 'vitis vinifera (grape) seed oil', 'tocopheryl acetate', 'ricinoleth-40', 'butylene glycol', 'aqua (water)', 'leuconostoc/radish root ferment filtrate', 'phenoxyethanol', 'edta', 'citric acid', 'limonene', 'linalool']",28,30.0,ml
